exp_ID,npar,subj,nblock,ntrial,nrep,cond-1,trial_type,rDV,deci-3,deci-2,deci-1,cond,deci,DV,resp,corr-1,r_map,correct,confi,RT,d1,d2,d3,d4,d5,d6,o1,o2,o3,o4,o5,o6,metad,metad_3%,metad_97%,switch,conf_lvl,confi-1,correct-1
CJ_EEG,1,s01,0,4,2,1,nonrepeat,0.0976975759643478,1,1,1,1,1,0.08,1.0,1,0,1,0.95,1.4285338999998205,0.7092061185924696,-0.1601805500326741,-0.671504197458328,0.2605071492878115,0.7107152985661773,-0.262558363169369,0.6712036732051034,2.8117963267948967,1.6997963267948966,2.0657963267948967,2.4697963267948966,1.2812036732051038,0.086,-0.345,0.51,0,H,0.9,1
CJ_EEG,1,s01,0,5,0,1,repeat,-0.0631550198538607,1,1,1,0,1,-0.08,1.0,1,0,0,0.8,1.3092879000005269,-0.1123160968906194,-0.4728788284796427,0.5273688041243141,0.2941300270088072,-0.7377126537845564,0.1224786288985324,2.793,0.207,0.971,2.079,0.103,1.13,0.086,-0.345,0.51,0,H,,1
CJ_EEG,1,s01,0,5,1,0,repeat,-0.0631550198538607,1,1,1,0,1,-0.08,1.0,0,0,0,0.95,1.23176070000045,-0.1123160968906194,-0.4728788284796427,0.5273688041243141,0.2941300270088072,-0.7377126537845564,0.1224786288985324,2.793,0.207,0.971,2.079,0.103,1.13,0.086,-0.345,0.51,0,H,0.8,0
CJ_EEG,1,s01,0,5,2,0,repeat,-0.0631550198538607,1,1,1,0,1,-0.08,1.0,0,45,0,1.0,1.4330354000003354,-0.1123160968906194,-0.4728788284796427,0.5273688041243141,0.2941300270088072,-0.7377126537845564,0.1224786288985324,2.793,0.207,0.971,2.079,0.103,1.13,0.086,-0.345,0.51,0,H,0.95,0
CJ_EEG,1,s01,0,6,0,0,nonrepeat,-0.1793577900133589,1,1,1,0,0,-0.18,-1.0,0,0,1,0.4,0.8413832999995066,0.1204507993669432,-0.2895323340377791,-0.2269076559167838,0.6353582249978305,-0.5258362398006384,-0.7896795346897261,0.44,0.279,2.838,2.213,1.757,3.059,0.086,-0.345,0.51,1,H,,0
CJ_EEG,1,s01,0,6,1,0,nonrepeat,-0.1793577900133589,1,1,0,0,0,-0.18,-1.0,1,0,1,0.7,0.7649648999995406,0.1204507993669432,-0.2895323340377791,-0.2269076559167838,0.6353582249978305,-0.5258362398006384,-0.7896795346897261,0.44,0.279,2.838,2.213,1.757,3.059,0.086,-0.345,0.51,0,H,0.4,1
CJ_EEG,1,s01,0,6,2,0,nonrepeat,-0.1793577900133591,1,0,0,0,0,-0.18,-1.0,1,0,1,0.75,1.6043749999998909,0.120450799366943,-0.2895323340377794,-0.2269076559167838,0.6353582249978305,-0.525836239800639,-0.7896795346897261,2.0107963267948965,1.8497963267948965,1.2672036732051035,0.6422036732051035,0.1862036732051031,1.4882036732051036,0.086,-0.345,0.51,0,H,0.7,1
CJ_EEG,1,s01,0,7,0,0,repeat,0.1764655445519676,0,0,0,1,1,0.18,1.0,1,0,1,0.6,0.8982568999999785,0.0292962017038931,0.9266473716132744,-0.1449016754958522,0.3832567951402676,-0.1479668041432034,0.0124613784934263,1.975,2.385,1.235,2.114,2.807,2.744,0.086,-0.345,0.51,1,H,,1
CJ_EEG,1,s01,0,7,1,1,repeat,0.1764655445519676,0,0,1,1,1,0.18,1.0,1,45,1,0.8,1.3072933000003104,0.0292962017038931,0.9266473716132744,-0.1449016754958522,0.3832567951402676,-0.1479668041432034,0.0124613784934263,1.975,2.385,1.235,2.114,2.807,2.744,0.086,-0.345,0.51,0,H,0.6,1
CJ_EEG,1,s01,0,7,2,1,repeat,0.1764655445519676,0,1,1,1,1,0.18,1.0,1,45,1,0.95,1.1322372999993604,0.0292962017038931,0.9266473716132744,-0.1449016754958522,0.3832567951402676,-0.1479668041432034,0.0124613784934263,1.975,2.385,1.235,2.114,2.807,2.744,0.086,-0.345,0.51,0,H,0.8,1
CJ_EEG,1,s01,0,8,0,1,nonrepeat,0.1044881868696021,1,1,1,1,1,0.08,1.0,1,45,1,0.8,1.238251300000229,-0.1117974473327376,0.9908279984079132,0.8945804425659221,-0.6251489242899809,0.4708276145980853,-0.992360562731589,1.222,0.789,0.744,1.718,2.564,0.003,0.086,-0.345,0.51,0,H,,1
CJ_EEG,1,s01,0,8,1,1,nonrepeat,0.1044881868696021,1,1,1,1,1,0.08,1.0,1,0,1,0.8,1.3636876000000484,-0.1117974473327376,0.9908279984079132,0.8945804425659221,-0.6251489242899809,0.4708276145980853,-0.992360562731589,1.222,0.789,0.744,1.718,2.564,0.003,0.086,-0.345,0.51,0,H,0.8,1
CJ_EEG,1,s01,0,8,2,1,nonrepeat,0.1044881868696019,1,1,1,1,1,0.08,1.0,1,0,1,0.65,1.7004736999997476,-0.1117974473327376,0.9908279984079128,0.8945804425659216,-0.6251489242899809,0.4708276145980853,-0.9923605627315892,2.7927963267948965,2.3597963267948967,2.3147963267948963,0.1472036732051034,0.9932036732051036,1.5737963267948964,0.086,-0.345,0.51,0,H,0.8,1
CJ_EEG,1,s01,0,9,0,1,repeat,0.0786067775766431,1,1,1,1,1,0.08,1.0,1,45,1,0.5,1.0529991000003065,-0.3272108708219529,-0.9134197109580088,0.7728680958292276,0.6786483695188257,-0.5181968025322272,0.7789515844239947,1.835,0.034,2.267,2.23,1.76,2.443,0.086,-0.345,0.51,0,H,,1
CJ_EEG,1,s01,0,9,1,1,repeat,0.0786067775766431,1,1,1,1,1,0.08,1.0,1,45,1,0.5,1.5873178000001644,-0.3272108708219529,-0.9134197109580088,0.7728680958292276,0.6786483695188257,-0.5181968025322272,0.7789515844239947,1.835,0.034,2.267,2.23,1.76,2.443,0.086,-0.345,0.51,0,H,0.5,1
CJ_EEG,1,s01,0,9,2,1,repeat,0.0786067775766431,1,1,1,1,1,0.08,1.0,1,0,1,0.5,1.232145699999819,-0.3272108708219529,-0.9134197109580088,0.7728680958292276,0.6786483695188257,-0.5181968025322272,0.7789515844239947,1.835,0.034,2.267,2.23,1.76,2.443,0.086,-0.345,0.51,0,H,0.5,1
CJ_EEG,1,s01,0,10,0,1,nonrepeat,-0.0073918046644544,1,1,1,1,0,0.01,-1.0,1,45,0,0.25,1.3006580999999642,-0.0858140068801531,-0.8548506919001915,-0.1072231387116782,-0.0613865151012128,0.2166983552089343,0.8482251693975751,0.359,0.057,2.791,2.773,1.093,0.845,0.086,-0.345,0.51,1,H,,1
CJ_EEG,1,s01,0,10,1,1,nonrepeat,-0.0073918046644544,1,1,0,1,0,0.01,-1.0,0,45,0,0.45,1.3108466000003318,-0.0858140068801531,-0.8548506919001915,-0.1072231387116782,-0.0613865151012128,0.2166983552089343,0.8482251693975751,0.359,0.057,2.791,2.773,1.093,0.845,0.086,-0.345,0.51,0,H,0.25,0
CJ_EEG,1,s01,0,10,2,1,nonrepeat,-0.0073918046644543,1,0,0,1,0,0.01,-1.0,0,45,0,0.6,1.5789834000006522,-0.0858140068801531,-0.8548506919001916,-0.1072231387116793,-0.0613865151012117,0.2166983552089343,0.8482251693975756,1.9297963267948963,1.6277963267948965,1.2202036732051038,1.2022036732051031,2.6637963267948965,2.4157963267948963,0.086,-0.345,0.51,0,H,0.45,0
CJ_EEG,1,s01,0,11,0,1,repeat,0.1189182350432672,0,0,0,1,1,0.11,1.0,0,45,1,0.05,1.173240400000395,-0.4733974780375242,-0.3862985394376516,0.8181860698818122,0.4820508300717292,0.7137804272135291,-0.4408118994322914,1.364,0.241,0.714,0.582,0.673,2.922,0.086,-0.345,0.51,1,L,,0
CJ_EEG,1,s01,0,11,1,1,repeat,0.1189182350432672,0,0,1,1,1,0.11,1.0,1,45,1,0.95,0.7031645999995817,-0.4733974780375242,-0.3862985394376516,0.8181860698818122,0.4820508300717292,0.7137804272135291,-0.4408118994322914,1.364,0.241,0.714,0.582,0.673,2.922,0.086,-0.345,0.51,0,H,0.05,1
CJ_EEG,1,s01,0,11,2,1,repeat,0.1189182350432672,0,1,1,1,1,0.11,1.0,1,45,1,0.95,1.1263418999997157,-0.4733974780375242,-0.3862985394376516,0.8181860698818122,0.4820508300717292,0.7137804272135291,-0.4408118994322914,1.364,0.241,0.714,0.582,0.673,2.922,0.086,-0.345,0.51,0,H,0.95,1
CJ_EEG,1,s01,0,12,0,1,nonrepeat,0.1252844327669433,1,1,1,1,1,0.11,1.0,1,45,1,0.25,1.8373373999993416,-0.1530597623221446,0.1688339020668794,-0.5523383298111041,0.6353582249978305,0.8859037061817491,-0.2329911445115504,2.809,0.459,1.395,2.213,2.401,1.872,0.086,-0.345,0.51,0,H,,1
CJ_EEG,1,s01,0,12,1,1,nonrepeat,0.1252844327669433,1,1,1,1,1,0.11,1.0,1,0,1,0.55,1.7533802999996624,-0.1530597623221446,0.1688339020668794,-0.5523383298111041,0.6353582249978305,0.8859037061817491,-0.2329911445115504,2.809,0.459,1.395,2.213,2.401,1.872,0.086,-0.345,0.51,0,H,0.25,1
CJ_EEG,1,s01,0,12,2,1,nonrepeat,0.1252844327669432,1,1,1,1,1,0.11,1.0,1,45,1,0.8,1.5616040000004432,-0.1530597623221446,0.1688339020668796,-0.5523383298111041,0.6353582249978305,0.8859037061817491,-0.232991144511551,1.2382036732051036,2.0297963267948966,2.965796326794897,0.6422036732051035,0.8302036732051032,0.3012036732051033,0.086,-0.345,0.51,0,H,0.55,1
CJ_EEG,1,s01,0,13,0,1,repeat,-0.0237632407767283,1,1,1,0,1,-0.01,1.0,1,45,0,0.35,1.813465500000348,0.0669747384880663,0.5044504923190811,0.1122927125406511,0.1056905743880023,-0.4698136998322911,-0.4621742625638799,0.419,0.98,1.134,2.005,1.779,1.782,0.086,-0.345,0.51,0,H,,1
CJ_EEG,1,s01,0,13,1,0,repeat,-0.0237632407767283,1,1,1,0,1,-0.01,1.0,0,0,0,0.55,3.319379800000206,0.0669747384880663,0.5044504923190811,0.1122927125406511,0.1056905743880023,-0.4698136998322911,-0.4621742625638799,0.419,0.98,1.134,2.005,1.779,1.782,0.086,-0.345,0.51,0,H,0.35,0
CJ_EEG,1,s01,0,13,2,0,repeat,-0.0237632407767283,1,1,1,0,1,-0.01,1.0,0,45,0,0.6,1.3540272000000186,0.0669747384880663,0.5044504923190811,0.1122927125406511,0.1056905743880023,-0.4698136998322911,-0.4621742625638799,0.419,0.98,1.134,2.005,1.779,1.782,0.086,-0.345,0.51,0,H,0.55,0
CJ_EEG,1,s01,0,14,0,0,repeat,-0.0869221580222505,1,1,1,0,0,-0.11,-1.0,0,45,1,0.25,3.088448100000278,-0.4280795039849389,0.1438877607300575,-0.401058764416592,0.4713462641559668,0.6883156363188259,-0.9959443409368224,2.917,2.02,1.806,0.993,0.663,3.14,0.086,-0.345,0.51,1,H,,0
CJ_EEG,1,s01,0,14,1,0,repeat,-0.0869221580222505,1,1,0,0,0,-0.11,-1.0,1,0,1,0.1,3.1368583000003127,-0.4280795039849389,0.1438877607300575,-0.401058764416592,0.4713462641559668,0.6883156363188259,-0.9959443409368224,2.917,2.02,1.806,0.993,0.663,3.14,0.086,-0.345,0.51,0,L,0.25,1
CJ_EEG,1,s01,0,14,2,0,repeat,-0.0869221580222505,1,0,0,0,0,-0.11,-1.0,1,45,1,0.35,1.275969599999371,-0.4280795039849389,0.1438877607300575,-0.401058764416592,0.4713462641559668,0.6883156363188259,-0.9959443409368224,2.917,2.02,1.806,0.993,0.663,3.14,0.086,-0.345,0.51,0,H,0.1,1
CJ_EEG,1,s01,0,15,0,0,nonrepeat,0.1199321498090619,0,0,0,1,1,0.11,1.0,1,45,1,0.2,2.088395699999637,0.6419603631504786,-0.1321692800485003,-0.3847893594639436,0.9220730629922146,0.3715149301087422,-0.6989968178846202,0.926,1.23,2.9,0.816,2.603,1.689,0.086,-0.345,0.51,1,H,,1
CJ_EEG,1,s01,0,15,1,1,nonrepeat,0.1199321498090619,0,0,1,1,1,0.11,1.0,1,45,1,0.45,1.169270499999584,0.6419603631504786,-0.1321692800485003,-0.3847893594639436,0.9220730629922146,0.3715149301087422,-0.6989968178846202,0.926,1.23,2.9,0.816,2.603,1.689,0.086,-0.345,0.51,0,H,0.2,1
CJ_EEG,1,s01,0,15,2,1,nonrepeat,0.1199321498090618,0,1,1,1,1,0.11,1.0,1,45,1,0.65,1.290479699999196,0.6419603631504782,-0.1321692800485003,-0.3847893594639447,0.9220730629922148,0.3715149301087434,-0.6989968178846202,2.4967963267948967,2.8007963267948965,1.3292036732051038,2.3867963267948964,1.0322036732051032,0.1182036732051035,0.086,-0.345,0.51,0,H,0.45,1
CJ_EEG,1,s01,0,16,0,1,repeat,0.0302945269030419,1,1,1,1,1,0.01,1.0,1,45,1,0.4,1.078072700000121,0.0185916357881301,0.3384107019456283,-0.3740847935481811,0.3358642228561582,-0.6771158051951498,0.5401011995716657,0.4,2.616,1.325,2.617,1.444,0.966,0.086,-0.345,0.51,0,H,,1
CJ_EEG,1,s01,0,16,1,1,repeat,0.0302945269030419,1,1,1,1,1,0.01,1.0,1,45,1,0.5,1.355079100000694,0.0185916357881301,0.3384107019456283,-0.3740847935481811,0.3358642228561582,-0.6771158051951498,0.5401011995716657,0.4,2.616,1.325,2.617,1.444,0.966,0.086,-0.345,0.51,0,H,0.4,1
CJ_EEG,1,s01,0,16,2,1,repeat,0.0302945269030419,1,1,1,1,1,0.01,1.0,1,45,1,0.75,1.4173243000004732,0.0185916357881301,0.3384107019456283,-0.3740847935481811,0.3358642228561582,-0.6771158051951498,0.5401011995716657,0.4,2.616,1.325,2.617,1.444,0.966,0.086,-0.345,0.51,0,H,0.5,1
CJ_EEG,1,s01,0,17,0,1,nonrepeat,0.0047588839820037,1,1,1,1,1,0.01,1.0,1,0,1,0.55,1.7020353999996587,0.8059723239923415,-0.2711883308536056,-0.9485517686527124,-0.1667826881853225,-0.035921724206509,0.6450254917978302,2.28,1.857,1.591,1.898,2.763,0.646,0.086,-0.345,0.51,0,H,,1
CJ_EEG,1,s01,0,17,1,1,nonrepeat,0.0047588839820037,1,1,1,1,1,0.01,1.0,1,45,1,0.45,4.592665699999998,0.8059723239923415,-0.2711883308536056,-0.9485517686527124,-0.1667826881853225,-0.035921724206509,0.6450254917978302,2.28,1.857,1.591,1.898,2.763,0.646,0.086,-0.345,0.51,0,H,0.55,1
CJ_EEG,1,s01,0,17,2,1,nonrepeat,0.0047588839820037,1,1,1,1,1,0.01,1.0,1,45,1,0.6,2.420601899999383,0.8059723239923415,-0.271188330853605,-0.9485517686527116,-0.166782688185323,-0.035921724206509,0.64502549179783,0.7092036732051032,0.2862036732051036,0.0202036732051036,0.3272036732051031,1.1922036732051031,2.2167963267948965,0.086,-0.345,0.51,0,H,0.45,1
CJ_EEG,1,s01,0,18,0,1,repeat,0.0128149396486704,1,1,1,0,1,-0.01,1.0,1,45,0,0.95,1.4209690000006958,-0.0094196341960434,-0.3424897453587748,0.4708276145980853,-0.9062989232474794,0.9144336257238036,-0.0501632996275686,0.389,1.829,2.564,1.534,0.819,0.373,0.086,-0.345,0.51,0,H,,1
CJ_EEG,1,s01,0,18,1,0,repeat,0.0128149396486704,1,1,1,0,1,-0.01,1.0,0,0,0,0.9,1.2407030000003942,-0.0094196341960434,-0.3424897453587748,0.4708276145980853,-0.9062989232474794,0.9144336257238036,-0.0501632996275686,0.389,1.829,2.564,1.534,0.819,0.373,0.086,-0.345,0.51,0,H,0.95,0
CJ_EEG,1,s01,0,18,2,0,repeat,0.0128149396486704,1,1,1,0,1,-0.01,1.0,0,0,0,0.95,1.2992517000002408,-0.0094196341960434,-0.3424897453587748,0.4708276145980853,-0.9062989232474794,0.9144336257238036,-0.0501632996275686,0.389,1.829,2.564,1.534,0.819,0.373,0.086,-0.345,0.51,0,H,0.9,0
CJ_EEG,1,s01,0,19,0,0,nonrepeat,0.1313913057116782,1,1,1,1,1,0.11,1.0,0,45,1,0.6,1.7362898000001223,-0.5019273975795793,0.1830754774879386,0.6770924208451816,0.1948173425194641,0.7219385140398211,-0.4866485230427567,2.946,2.677,2.483,2.04,2.247,2.94,0.086,-0.345,0.51,0,H,,0
CJ_EEG,1,s01,0,19,1,1,nonrepeat,0.1313913057116782,1,1,1,1,1,0.11,1.0,1,45,1,0.45,3.2291999999997643,-0.5019273975795793,0.1830754774879386,0.6770924208451816,0.1948173425194641,0.7219385140398211,-0.4866485230427567,2.946,2.677,2.483,2.04,2.247,2.94,0.086,-0.345,0.51,0,H,0.6,1
CJ_EEG,1,s01,0,19,2,1,nonrepeat,0.1313913057116786,1,1,1,1,1,0.11,1.0,1,45,1,0.85,3.1380958999998256,-0.5019273975795782,0.1830754774879397,0.6770924208451805,0.1948173425194641,0.7219385140398211,-0.4866485230427556,1.3752036732051032,1.106203673205103,0.912203673205104,0.4692036732051035,0.6762036732051033,1.369203673205103,0.086,-0.345,0.51,0,H,0.45,1
CJ_EEG,1,s01,0,20,0,1,repeat,-0.0850516221099765,1,1,1,0,1,-0.11,1.0,1,45,0,0.85,0.9546893000006094,0.3185575187877474,0.0134986776091896,-0.4443489089375879,0.0415099475933631,-0.1489573345590299,-0.2905696331535418,1.053,0.398,1.789,0.409,1.905,2.863,0.086,-0.345,0.51,0,H,,1
CJ_EEG,1,s01,0,20,1,0,repeat,-0.0850516221099765,1,1,1,0,1,-0.11,1.0,0,0,0,0.75,1.1433595999997124,0.3185575187877474,0.0134986776091896,-0.4443489089375879,0.0415099475933631,-0.1489573345590299,-0.2905696331535418,1.053,0.398,1.789,0.409,1.905,2.863,0.086,-0.345,0.51,0,H,0.85,0
CJ_EEG,1,s01,0,20,2,0,repeat,-0.0850516221099765,1,1,1,0,1,-0.11,1.0,0,45,0,0.9,1.1480422000004182,0.3185575187877474,0.0134986776091896,-0.4443489089375879,0.0415099475933631,-0.1489573345590299,-0.2905696331535418,1.053,0.398,1.789,0.409,1.905,2.863,0.086,-0.345,0.51,0,H,0.75,0
CJ_EEG,1,s01,0,21,0,0,nonrepeat,0.2238347324861094,1,1,1,1,1,0.21,1.0,0,45,1,0.7,0.826202999999623,0.7519776135555838,0.2676279369983408,0.6006980481610723,0.4514930809980855,-0.6022306124847476,-0.1265576723116782,0.688,1.073,2.513,0.57,1.727,0.343,0.086,-0.345,0.51,0,H,,0
CJ_EEG,1,s01,0,21,1,1,nonrepeat,0.2238347324861094,1,1,1,1,1,0.21,1.0,1,45,1,0.75,1.8727831999995035,0.7519776135555838,0.2676279369983408,0.6006980481610723,0.4514930809980855,-0.6022306124847476,-0.1265576723116782,0.688,1.073,2.513,0.57,1.727,0.343,0.086,-0.345,0.51,0,H,0.7,1
CJ_EEG,1,s01,0,21,2,1,nonrepeat,0.2238347324861092,1,1,1,1,1,0.21,1.0,1,45,1,0.85,4.016931800000748,0.7519776135555831,0.2676279369983408,0.6006980481610723,0.451493080998085,-0.6022306124847472,-0.1265576723116784,2.2587963267948963,2.6437963267948965,0.9422036732051032,2.1407963267948964,0.1562036732051037,1.9137963267948963,0.086,-0.345,0.51,0,H,0.75,1
CJ_EEG,1,s01,1,0,0,1,repeat,-0.2228130229369921,1,1,1,0,0,-0.21,-1.0,1,0,1,0.75,1.2211335000001782,0.1693525516247602,-0.3099041667535417,-0.6226024452005103,-0.2773185881483087,-0.5085295357322271,0.2121240465878748,2.03,0.271,1.719,1.287,0.193,0.476,0.086,-0.345,0.51,1,H,,1
CJ_EEG,1,s01,1,0,1,0,repeat,-0.2228130229369921,1,1,0,0,0,-0.21,-1.0,1,45,1,0.35,1.747982099999717,0.1693525516247602,-0.3099041667535417,-0.6226024452005103,-0.2773185881483087,-0.5085295357322271,0.2121240465878748,2.03,0.271,1.719,1.287,0.193,0.476,0.086,-0.345,0.51,0,H,0.75,1
CJ_EEG,1,s01,1,0,2,0,repeat,-0.2228130229369921,1,0,0,0,1,-0.21,1.0,1,45,0,0.1,2.9985882999999376,0.1693525516247602,-0.3099041667535417,-0.6226024452005103,-0.2773185881483087,-0.5085295357322271,0.2121240465878748,2.03,0.271,1.719,1.287,0.193,0.476,0.086,-0.345,0.51,1,L,0.35,1
CJ_EEG,1,s01,1,1,0,0,nonrepeat,0.0917635862055732,0,0,1,1,1,0.11,1.0,0,45,1,0.35,1.1464688999994903,-0.2457235399589024,-0.1362249391116785,-0.1265576723116782,-0.3705010153429481,0.982669911581621,0.4469187723770256,1.867,1.91,0.343,1.818,2.363,2.139,0.086,-0.345,0.51,0,H,,0
CJ_EEG,1,s01,1,1,1,1,nonrepeat,0.0917635862055732,0,1,1,1,1,0.11,1.0,1,45,1,0.45,1.0698336000004929,-0.2457235399589024,-0.1362249391116785,-0.1265576723116782,-0.3705010153429481,0.982669911581621,0.4469187723770256,1.867,1.91,0.343,1.818,2.363,2.139,0.086,-0.345,0.51,0,H,0.35,1
